applicant_gender,total_income,income_type,education_type,family_status,job_title,applicant_age,years_of_working,total_bad_debt,total_good_debt,status
Female,315000,Unknown,Secondary / Secondary Special,Separated,Laborers,40,7,0,18,1
Unknown,180000,Commercial Associate,Unknown,Unknown,Laborers,40,7,0,13,1
Male,135000,Unknown,Unknown,Unknown,Laborers,40,2,0,18,1
Male,112500,Working,Unknown,Civil Marriage,Security Staff,40,16,0,33,1
Female,67500,Working,Secondary / Secondary Special,Separated,Unknown,31,6,0,18,1
Female,292500,Commercial Associate,Secondary / Secondary Special,Civil Marriage,Unknown,40,7,0,5,1
Female,337500,Commercial Associate,Secondary / Secondary Special,Married,Managers,50,5,0,8,1
Female,135000,Unknown,Higher Education,Married,Unknown,37,7,0,18,1
Unknown,157500,State Servant,Higher Education,Married,Unknown,40,7,0,30,1
Female,180000,Unknown,Unknown,Single / Not Married,Unknown,40,11,0,15,1
Unknown,135000,Working,Secondary / Secondary Special,Married,Unknown,40,23,0,18,1
Female,202500,Unknown,Incomplete Higher,Married,Accountants,40,15,0,5,1
Female,360000,Commercial Associate,Incomplete Higher,Married,Managers,45,7,0,12,1
Female,180000,Unknown,Secondary / Secondary Special,Single / Not Married,Unknown,40,7,5,44,1
Female,360000,Commercial Associate,Unknown,Married,Unknown,40,7,0,16,1
Female,270000,Unknown,Secondary / Secondary Special,Married,High Skill Tech Staff,40,5,0,18,1
Female,135000,Working,Unknown,Married,Private Service Staff,40,7,0,18,1
Male,225000,Working,Secondary / Secondary Special,Married,Unknown,40,8,0,16,1
Female,157500,State Servant,Unknown,Married,Unknown,51,20,0,18,1
Female,360000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,51,5,0,18,1
Male,112500,State Servant,Secondary / Secondary Special,Unknown,Drivers,40,7,0,11,1
Female,157500,Working,Secondary / Secondary Special,Unknown,Laborers,40,13,0,18,1
Female,90000,Unknown,Secondary / Secondary Special,Unknown,Medicine Staff,40,5,0,18,1
Unknown,157500,Working,Secondary / Secondary Special,Married,Laborers,39,8,0,39,1
Female,180000,Commercial Associate,Secondary / Secondary Special,Married,Sales Staff,46,7,0,40,1
Unknown,360000,Working,Secondary / Secondary Special,Married,Unknown,40,4,0,19,1
Female,157500,State Servant,Unknown,Unknown,Unknown,40,7,0,18,1
Unknown,157500,Unknown,Higher Education,Married,Core Staff,38,7,0,38,1
Female,180000,Unknown,Unknown,Unknown,Unknown,40,7,0,18,1
Female,117000,Commercial Associate,Unknown,Married,Sales Staff,40,7,1,53,1
Unknown,112500,Unknown,Secondary / Secondary Special,Married,Laborers,29,7,0,27,1
Unknown,270000,Commercial Associate,Academic Degree,Unknown,Sales Staff,34,3,0,18,1
Unknown,270000,Commercial Associate,Secondary / Secondary Special,Married,Managers,41,7,1,31,1
Male,265500,Unknown,Unknown,Single / Not Married,Core Staff,29,2,0,18,1
Female,256500,State Servant,Unknown,Married,Managers,40,4,0,18,1
Unknown,112500,Unknown,Higher Education,Married,High Skill Tech Staff,39,8,0,21,1
Unknown,135000,State Servant,Higher Education,Married,Accountants,50,7,0,18,1
Female,234000,Unknown,Secondary / Secondary Special,Married,Sales Staff,30,5,0,28,1
Unknown,135000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,7,0,4,1
Male,427500,Unknown,Unknown,Married,Unknown,42,7,0,18,1
Unknown,292500,Working,Higher Education,Unknown,Core Staff,40,7,0,6,1
Unknown,135000,Working,Unknown,Unknown,Medicine Staff,34,7,0,3,1
Unknown,315000,Commercial Associate,Unknown,Married,Core Staff,43,7,0,30,1
Unknown,225000,Working,Unknown,Widow,Unknown,35,2,0,16,1
Male,148500,Commercial Associate,Unknown,Married,Drivers,36,8,0,60,1
Female,292500,Unknown,Unknown,Married,High Skill Tech Staff,40,7,0,18,1
Male,126000,Working,Higher Education,Single / Not Married,Unknown,35,7,0,18,1
Female,256500,Unknown,Secondary / Secondary Special,Married,Core Staff,38,7,0,32,1
Unknown,135000,Working,Higher Education,Unknown,Core Staff,36,10,0,18,1
Unknown,157500,Unknown,Secondary / Secondary Special,Married,Medicine Staff,46,1,0,54,1
Male,270000,Working,Secondary / Secondary Special,Unknown,Unknown,40,9,0,31,1
Female,360000,Unknown,Unknown,Separated,Managers,52,24,0,20,1
Female,171000,State Servant,Unknown,Widow,Unknown,52,8,0,18,1
Unknown,180000,Unknown,Secondary / Secondary Special,Married,Unknown,51,7,0,16,1
Male,270000,Working,Incomplete Higher,Married,Laborers,40,10,0,43,1
Female,333000,Commercial Associate,Unknown,Married,Managers,32,5,0,18,1
Unknown,180000,Unknown,Higher Education,Civil Marriage,Unknown,40,2,0,20,1
Unknown,144000,Unknown,Secondary / Secondary Special,Married,Unknown,55,7,0,9,1
Male,135000,Working,Higher Education,Civil Marriage,Unknown,53,7,0,20,1
Unknown,135000,Working,Higher Education,Married,Sales Staff,43,5,0,18,1
Female,225000,Working,Higher Education,Single / Not Married,Accountants,52,7,0,13,1
Female,67500,Unknown,Secondary / Secondary Special,Unknown,Sales Staff,42,9,0,18,1
Unknown,135000,Working,Secondary / Secondary Special,Married,Managers,40,7,0,40,1
Female,423000,Commercial Associate,Unknown,Separated,Private Service Staff,40,7,0,18,1
Female,90000,Working,Unknown,Single / Not Married,Laborers,28,9,0,9,1
Unknown,387000,Commercial Associate,Secondary / Secondary Special,Married,Unknown,55,14,0,46,1
Unknown,315000,Unknown,Unknown,Married,Unknown,40,1,0,12,1
Unknown,180000,Working,Unknown,Unknown,High Skill Tech Staff,56,1,0,18,1
Unknown,292500,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,4,0,12,1
Unknown,135000,Working,Secondary / Secondary Special,Widow,Managers,40,3,0,32,1
Female,126000,Unknown,Unknown,Unknown,Unknown,40,15,0,28,1
Female,225000,Working,Unknown,Unknown,Managers,40,9,0,15,1
Female,166500,Working,Unknown,Unknown,Unknown,30,12,2,22,1
Unknown,315000,State Servant,Higher Education,Married,Unknown,40,6,0,24,1
Female,67500,Unknown,Secondary / Secondary Special,Married,Unknown,55,16,0,18,1
Female,103500,Working,Unknown,Married,Accountants,33,5,0,14,1
Unknown,247500,Working,Incomplete Higher,Single / Not Married,Unknown,24,7,0,8,1
Male,180000,Unknown,Secondary / Secondary Special,Unknown,Unknown,38,13,0,20,1
Female,225000,Working,Unknown,Married,Laborers,40,2,0,18,1
Male,441000,Commercial Associate,Higher Education,Separated,Managers,40,7,0,12,1
Male,135000,Working,Secondary / Secondary Special,Unknown,Unknown,40,5,1,18,1
Male,135000,Unknown,Unknown,Married,Unknown,33,10,0,20,1
Female,225000,Unknown,Higher Education,Separated,Core Staff,40,7,0,2,1
Male,157500,Working,Secondary / Secondary Special,Married,Private Service Staff,39,8,0,37,1
Unknown,225000,Working,Unknown,Married,Unknown,40,7,0,18,1
Unknown,99000,Commercial Associate,Unknown,Single / Not Married,Unknown,40,7,0,41,1
Unknown,157500,Working,Secondary / Secondary Special,Unknown,Unknown,36,9,0,17,1
Unknown,126000,Commercial Associate,Unknown,Separated,Unknown,45,9,0,31,1
Male,180000,Commercial Associate,Unknown,Married,Unknown,44,6,0,26,1
Unknown,405000,Unknown,Higher Education,Unknown,Unknown,36,2,0,25,1
Female,202500,Working,Incomplete Higher,Unknown,Unknown,40,7,0,3,1
Male,261000,Commercial Associate,Unknown,Married,Sales Staff,40,8,0,18,1
Female,157500,Working,Higher Education,Married,Accountants,61,1,0,27,1
Female,184500,Working,Unknown,Unknown,Laborers,32,14,0,5,1
Male,360000,Commercial Associate,Unknown,Married,High Skill Tech Staff,27,5,0,4,1
Male,234000,Working,Incomplete Higher,Married,Drivers,40,7,0,38,1
Male,157500,Working,Unknown,Unknown,Unknown,36,3,0,25,1
Unknown,90000,State Servant,Secondary / Secondary Special,Married,Unknown,54,7,0,30,1
Female,135000,Unknown,Secondary / Secondary Special,Civil Marriage,Unknown,40,4,0,18,1
Male,180000,State Servant,Lower Secondary,Married,Unknown,45,11,0,41,1
Female,112500,Commercial Associate,Unknown,Civil Marriage,Unknown,40,4,0,3,1
Unknown,73350,Unknown,Unknown,Unknown,Unknown,40,20,0,4,1
Male,202500,Unknown,Unknown,Unknown,Laborers,35,2,0,35,1
Female,81000,Unknown,Secondary / Secondary Special,Single / Not Married,Private Service Staff,40,2,0,51,1
Male,157500,Commercial Associate,Unknown,Married,Unknown,40,7,0,2,1
Female,135000,Working,Secondary / Secondary Special,Married,Waiters/Barmen Staff,44,7,0,18,1
Female,225000,Unknown,Higher Education,Married,Unknown,35,5,1,18,1
Male,180000,Working,Unknown,Unknown,Security Staff,55,7,0,24,1
Male,157500,Working,Secondary / Secondary Special,Married,Laborers,54,9,0,2,1
Female,153000,Unknown,Unknown,Unknown,Unknown,34,7,0,17,1
Female,112500,Commercial Associate,Unknown,Unknown,Unknown,40,5,0,18,1
Female,58500,Working,Higher Education,Unknown,Core Staff,39,17,0,45,1
Unknown,135000,Unknown,Secondary / Secondary Special,Separated,Laborers,35,2,0,4,1
Male,135000,Unknown,Secondary / Secondary Special,Married,Security Staff,64,2,0,54,1
Unknown,292500,Commercial Associate,Unknown,Unknown,Core Staff,29,7,0,12,1
Male,180000,Unknown,Higher Education,Unknown,Laborers,40,5,0,34,1
Unknown,261000,Unknown,Unknown,Unknown,Core Staff,40,8,0,31,1
Unknown,135000,Working,Secondary / Secondary Special,Unknown,Unknown,33,7,0,4,1
Male,202500,Unknown,Incomplete Higher,Married,Unknown,40,2,0,18,1
Unknown,180000,Unknown,Unknown,Married,Unknown,40,2,0,19,1
Female,112500,Unknown,Higher Education,Unknown,Unknown,25,7,0,18,1
Unknown,112500,Unknown,Secondary / Secondary Special,Married,Unknown,40,7,0,7,1
Male,135000,Working,Secondary / Secondary Special,Single / Not Married,Cooking Staff,26,3,0,14,1
Unknown,180000,State Servant,Higher Education,Married,Unknown,40,21,0,18,1
Female,157500,Working,Secondary / Secondary Special,Unknown,Laborers,48,7,0,18,1
Unknown,157500,Unknown,Unknown,Married,Managers,40,7,0,7,1
Male,144000,Unknown,Secondary / Secondary Special,Married,Drivers,60,9,0,18,1
Female,112500,Working,Secondary / Secondary Special,Married,Unknown,43,7,0,43,1
Female,180000,Unknown,Secondary / Secondary Special,Married,Sales Staff,40,4,0,18,1
Unknown,180000,Commercial Associate,Secondary / Secondary Special,Married,Managers,40,7,0,18,1
Unknown,256500,Commercial Associate,Unknown,Unknown,Hr Staff,40,8,0,18,1
Male,405000,Unknown,Higher Education,Married,Managers,29,7,0,33,1
Female,126000,Working,Unknown,Separated,Cleaning Staff,60,7,0,18,1
Female,175500,Unknown,Unknown,Civil Marriage,High Skill Tech Staff,40,20,0,18,1
Male,315000,Commercial Associate,Unknown,Unknown,Unknown,38,13,0,18,1
Male,157500,Commercial Associate,Unknown,Single / Not Married,Unknown,40,1,0,18,1
Female,45000,Working,Unknown,Unknown,Unknown,40,3,0,29,1
Unknown,180000,Commercial Associate,Unknown,Married,Security Staff,40,10,1,18,1
Male,180000,Unknown,Unknown,Unknown,Drivers,54,15,0,18,1
Female,180000,Unknown,Lower Secondary,Unknown,Unknown,47,7,0,18,1
Unknown,225000,Unknown,Unknown,Unknown,Unknown,40,4,7,18,1
Male,112500,Working,Unknown,Married,Laborers,40,7,0,23,1
Unknown,90000,Unknown,Unknown,Married,Core Staff,40,7,0,11,1
Female,135000,Working,Secondary / Secondary Special,Unknown,Medicine Staff,29,4,0,18,1
Unknown,112500,Unknown,Secondary / Secondary Special,Married,Laborers,40,22,0,15,1
Unknown,225000,Unknown,Unknown,Married,Sales Staff,40,9,0,18,1
Unknown,225000,Unknown,Secondary / Secondary Special,Unknown,Managers,40,7,0,40,1
Unknown,112500,Working,Secondary / Secondary Special,Married,High Skill Tech Staff,51,2,0,18,1
Unknown,270000,Unknown,Higher Education,Single / Not Married,Private Service Staff,39,9,0,18,1
Female,135000,Unknown,Secondary / Secondary Special,Unknown,Managers,40,7,0,18,1
Female,90000,Unknown,Unknown,Unknown,Unknown,41,5,0,18,1
Female,135000,Unknown,Unknown,Unknown,High Skill Tech Staff,38,6,0,18,1
Female,225000,Working,Secondary / Secondary Special,Unknown,Unknown,40,3,0,45,1
Unknown,270000,Working,Secondary / Secondary Special,Married,Unknown,40,2,2,18,1
Female,112500,Working,Unknown,Unknown,Unknown,38,7,0,18,1
Unknown,126000,Working,Unknown,Married,Cleaning Staff,32,4,0,10,1
Female,180000,Unknown,Unknown,Single / Not Married,Medicine Staff,37,11,0,4,1
Unknown,189000,Commercial Associate,Unknown,Unknown,High Skill Tech Staff,40,2,0,18,1
Unknown,90000,Unknown,Unknown,Unknown,Low-Skill Laborers,42,5,0,18,1
Female,247500,Working,Unknown,Single / Not Married,Laborers,40,7,0,18,1
Female,180000,Working,Secondary / Secondary Special,Separated,Unknown,38,8,0,4,1
Male,135000,Working,Unknown,Married,Drivers,51,14,0,10,1
Male,270000,Unknown,Secondary / Secondary Special,Married,Laborers,40,7,0,3,1
Unknown,675000,Commercial Associate,Higher Education,Unknown,Core Staff,40,9,0,33,1
Female,202500,Unknown,Higher Education,Married,High Skill Tech Staff,40,2,0,10,1
Unknown,139500,Working,Secondary / Secondary Special,Separated,Unknown,40,7,0,4,1
Male,225000,Commercial Associate,Higher Education,Married,Unknown,42,7,0,18,1
Female,270000,Unknown,Secondary / Secondary Special,Separated,Unknown,51,6,0,5,1
Female,180000,Unknown,Higher Education,Married,Core Staff,40,8,0,18,1
Male,270000,State Servant,Unknown,Single / Not Married,Core Staff,27,6,0,18,1
Female,157500,Unknown,Secondary / Secondary Special,Married,Laborers,39,7,0,6,1
Female,157500,Working,Unknown,Unknown,Unknown,37,9,0,9,1
Female,135000,Commercial Associate,Unknown,Married,Laborers,29,1,0,18,1
Female,202500,Unknown,Secondary / Secondary Special,Widow,Core Staff,40,7,0,23,1
Unknown,135000,Working,Secondary / Secondary Special,Married,Laborers,40,3,4,7,1
Female,315000,Commercial Associate,Higher Education,Unknown,Managers,40,10,0,10,1
Unknown,112500,Working,Secondary / Secondary Special,Single / Not Married,Unknown,32,7,0,18,1
Female,360000,Unknown,Secondary / Secondary Special,Married,Accountants,40,7,0,44,1
Male,225000,Unknown,Higher Education,Unknown,Unknown,46,9,0,31,1
Male,157500,Unknown,Unknown,Married,Unknown,43,7,0,18,1
Unknown,225000,Working,Secondary / Secondary Special,Unknown,Laborers,40,7,0,10,1
Female,157500,Working,Secondary / Secondary Special,Married,Unknown,31,4,1,9,1
Female,202500,Unknown,Secondary / Secondary Special,Separated,Cleaning Staff,60,22,0,26,1
Male,180000,Working,Higher Education,Married,Unknown,31,6,0,36,1
Female,198000,Commercial Associate,Secondary / Secondary Special,Unknown,Laborers,40,27,1,4,1
Female,180000,Unknown,Unknown,Unknown,Unknown,55,11,0,30,1
Male,157500,Unknown,Secondary / Secondary Special,Married,Unknown,40,7,0,45,1
Female,270000,Commercial Associate,Unknown,Married,Managers,41,23,0,18,1
Unknown,180000,Working,Unknown,Single / Not Married,Private Service Staff,37,7,0,18,1
Unknown,166500,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,40,7,0,18,1
Unknown,144000,Working,Unknown,Married,Unknown,47,14,0,18,1
Female,270000,Working,Unknown,Unknown,Sales Staff,46,7,0,8,1
Female,126000,Working,Secondary / Secondary Special,Unknown,High Skill Tech Staff,63,7,0,48,1
Male,202500,Working,Unknown,Married,Laborers,38,7,0,18,1
Unknown,180000,Unknown,Secondary / Secondary Special,Married,Drivers,59,5,0,19,1
Female,315000,Unknown,Higher Education,Married,Managers,40,4,0,21,1
Unknown,247500,Unknown,Unknown,Single / Not Married,Unknown,24,7,0,18,1
Unknown,450000,Commercial Associate,Unknown,Married,Managers,34,6,0,18,1
Unknown,225000,State Servant,Higher Education,Married,Managers,40,7,0,39,1
Unknown,180000,Unknown,Secondary / Secondary Special,Married,Laborers,48,7,0,47,1
Male,148500,Working,Secondary / Secondary Special,Unknown,Laborers,40,15,0,18,1
Unknown,382500,Unknown,Higher Education,Married,Laborers,29,7,0,4,1
Female,112500,Unknown,Unknown,Widow,Medicine Staff,42,7,0,60,1
Female,157500,Working,Unknown,Single / Not Married,Unknown,40,30,0,18,1
Female,90000,Working,Unknown,Single / Not Married,Sales Staff,24,1,0,18,1
Female,225000,Unknown,Unknown,Married,Medicine Staff,40,14,0,47,1
Unknown,202500,Commercial Associate,Secondary / Secondary Special,Married,Drivers,40,7,0,18,1
Female,103500,Unknown,Secondary / Secondary Special,Unknown,It Staff,29,7,0,12,1
Male,270000,Unknown,Unknown,Married,Unknown,42,6,0,25,1
Female,180000,State Servant,Secondary / Secondary Special,Single / Not Married,Unknown,37,7,0,4,1
Male,112500,Unknown,Unknown,Unknown,High Skill Tech Staff,36,4,2,18,1
Male,144000,Unknown,Unknown,Married,Drivers,40,1,2,12,1
Unknown,157500,Unknown,Secondary / Secondary Special,Civil Marriage,Unknown,28,7,0,12,1
Female,135000,Working,Incomplete Higher,Single / Not Married,Unknown,40,2,0,7,1
Male,225000,Unknown,Secondary / Secondary Special,Unknown,Drivers,40,1,0,18,1
Unknown,360000,Unknown,Secondary / Secondary Special,Single / Not Married,Unknown,40,21,0,18,1
Female,135000,Working,Unknown,Civil Marriage,Laborers,40,7,0,18,1
Male,292500,Unknown,Unknown,Married,Low-Skill Laborers,49,7,0,21,1
Female,135000,Working,Secondary / Secondary Special,Married,Secretaries,31,7,0,35,1
Unknown,225000,Unknown,Secondary / Secondary Special,Unknown,Unknown,48,2,0,21,1
Male,180000,Working,Unknown,Married,Unknown,40,4,0,13,1
Unknown,157500,Working,Unknown,Married,Laborers,30,7,0,38,1
Female,135000,Working,Secondary / Secondary Special,Unknown,Cooking Staff,40,7,1,18,1
Unknown,112500,Unknown,Secondary / Secondary Special,Unknown,Unknown,40,29,4,18,1
Unknown,180000,Unknown,Unknown,Unknown,Unknown,49,7,0,14,1
Unknown,225000,Unknown,Secondary / Secondary Special,Unknown,Drivers,52,7,1,18,1
Female,144000,Working,Secondary / Secondary Special,Married,Unknown,31,7,0,18,1
Unknown,225000,Working,Secondary / Secondary Special,Unknown,Sales Staff,43,7,0,21,1
Female,90000,Working,Unknown,Unknown,Laborers,53,7,0,38,1
Unknown,72000,Unknown,Unknown,Married,Laborers,30,11,0,18,1
Unknown,270000,Working,Secondary / Secondary Special,Civil Marriage,Unknown,40,7,0,18,1
Unknown,112500,Working,Secondary / Secondary Special,Married,Unknown,40,7,0,6,1
Female,540000,Unknown,Unknown,Unknown,Managers,38,7,0,18,1
Female,144000,Unknown,Secondary / Secondary Special,Married,High Skill Tech Staff,52,12,0,18,1
Male,261000,Working,Incomplete Higher,Married,Managers,44,5,1,30,1
Unknown,301500,Working,Unknown,Married,Laborers,25,7,0,9,1
Male,225000,Unknown,Unknown,Unknown,Sales Staff,30,7,0,8,1
Male,234000,Working,Unknown,Unknown,Laborers,54,3,0,18,1
Female,67500,Unknown,Secondary / Secondary Special,Married,Medicine Staff,43,24,1,10,1
Unknown,234000,Working,Unknown,Single / Not Married,Unknown,30,7,2,18,1
Male,225000,Working,Higher Education,Married,Unknown,40,7,0,18,1
Male,157500,Working,Unknown,Civil Marriage,Unknown,33,7,0,6,1
Unknown,180000,Unknown,Lower Secondary,Unknown,Unknown,40,7,0,18,1
Male,180000,Unknown,Unknown,Unknown,Sales Staff,40,4,0,5,1
Female,135000,Unknown,Secondary / Secondary Special,Unknown,Accountants,60,15,0,18,1
Female,180000,Commercial Associate,Secondary / Secondary Special,Unknown,Unknown,34,4,0,18,1
Unknown,216000,Unknown,Higher Education,Widow,Unknown,36,7,0,43,1
Unknown,225000,Commercial Associate,Unknown,Unknown,Unknown,40,4,0,25,1
Female,67500,Working,Secondary / Secondary Special,Unknown,Unknown,40,1,0,18,1
Female,135000,Commercial Associate,Higher Education,Widow,Unknown,37,7,0,8,1
Unknown,270000,Unknown,Secondary / Secondary Special,Married,Managers,40,7,0,22,1
Unknown,225000,State Servant,Secondary / Secondary Special,Single / Not Married,Unknown,46,16,0,50,1
Unknown,315000,Commercial Associate,Secondary / Secondary Special,Unknown,Drivers,47,7,0,16,1
